#Num,B1044.101,B1044.101.2,B1044.101.2b,B1044.101b,B1049.012,B2022.201_ud,B2022.201_ud.2,C1011.001a,C1011.001a.2,C2011.001a,C2011.001a.2,C3011.001a,C3011.001a.2,C3032.003a,D1014.011,D1014.011_ridr,D2021.023a,D2021.023b,D2022.013a,D2022.013b,D2022.023a,D2022.023b,D2031.023a,D2031.023b,D3031.013f,D3031.023i,D3041.001c,D3041.011c,D3041.032c,D3041.041b,D3052.013i,D4011.023a,D4011.023ab,D4011.053a,D4011.053ab,D5012.023b
62,0.0,0.0,0.0,0.0,547927.2000961528,47605.53621179227,0.0,209980.76872475413,168055.7109457816,0.0,0.0,45833.50602072081,49355.576643046894,0.0,87976.61342295806,0.0,0.0,0.0,3079.2334414692923,0.0,77.99236974951032,16.78169363219716,0.0,0.0,0.0,0.0,0.0,636.6311970399045,13319.403987576068,4068.2387155673173,0.0,715.6042370962015,0.0,1693.9389155271406,0.0,0.0
63,0.0,0.0,0.0,0.0,328315.1135767498,0.0,0.0,139078.64509167467,100597.07126115881,0.0,0.0,46980.23259114323,49694.690271900065,0.0,142028.36596478865,345378.46303894167,0.0,40.49405981017545,10797.176038914837,0.0,0.0,55.937010717118554,0.0,1572.0108293910307,0.0,0.0,3323.4303366145623,877.4281378282345,28085.6177192724,1891.063666431066,0.0,1595.3997399599368,0.0,5047.625556493382,0.0,0.0
64,0.0,0.0,0.0,0.0,146632.2200861627,0.0,0.0,92649.6429613866,79870.24482254744,0.0,0.0,48667.69282078583,48430.146007068804,0.0,176343.64095038353,0.0,38.935190507886475,0.0,10003.766562671803,0.0,0.0,0.0,0.0,586.7302829688755,201274.09208956215,0.0,8494.13992187247,204.67046065515896,22556.0993787528,973.6771463652605,0.0,14795.06229272705,0.0,0.0,0.0,0.0
65,0.0,0.0,0.0,0.0,923031.5502293871,49302.50479909606,72078.50852976566,135172.55736021863,165760.2067622337,0.0,0.0,51799.89568889784,46505.37594157363,0.0,49065.864341712775,0.0,0.0,65.16868033026824,3776.2789791955825,0.0,11.402227004776101,28.494887921109452,0.0,577.7474057455553,0.0,0.0,0.0,316.00305307612973,10652.635263686434,1140.1569922408908,0.0,0.0,0.0,1451.1681846887725,0.0,0.0
66,0.0,0.0,0.0,0.0,178928.24326994066,143260.2283690408,55980.111066461846,72213.95264687172,87648.83020417282,0.0,0.0,45019.33488362386,45932.627578635555,0.0,0.0,0.0,56.541280250213504,99.21880989016563,8835.570177790265,0.0,26.469098292133438,115.53766371627685,0.0,0.0,1517.2974558048502,0.0,14242.008380857495,156.90554498681672,30677.292648901646,2123.661237495234,196090.4990365667,0.0,16347.654966398,2824.223338260772,5438.897400996636,0.0
67,0.0,0.0,0.0,0.0,423187.7609621304,0.0,27447.805550021185,133821.1801937006,135510.25979189717,0.0,4206.734924975912,44022.395631060615,46204.21476410946,0.0,0.0,0.0,0.0,0.0,6284.261393546425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2889.391033471568,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,0.0,0.0,0.0,0.0,682295.8146871021,19499.532647395583,23995.018465617355,120282.44681182971,125424.63414350868,0.0,0.0,48502.76473823508,43717.93231910616,0.0,0.0,83905.55195317199,0.0,0.0,1181.5633280991267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8683.879773331653,0.0,1886.100325452468,0.0,0.0,0.0,0.0,0.0
69,0.0,0.0,0.0,0.0,748844.1556152535,22571.01926792911,48453.89756875676,110054.51104028418,121315.03349797291,0.0,0.0,47975.85304152964,47802.87626521262,0.0,141793.6959361638,256658.2300536499,0.0,73.9838203962138,9497.298125090105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6215.549902420107,0.0,0.0,0.0,0.0,0.0,2784.2144054149057,0.0
70,0.0,0.0,0.0,0.0,488718.7882541751,0.0,107302.39904620397,119567.56361753092,122063.80969109264,0.0,0.0,53253.513036999895,45678.29856877383,0.0,0.0,249503.89461718517,0.0,0.0,8178.529743813737,0.0,0.0,26.995517880726446,0.0,659.3939027247343,0.0,0.0,688.2075950612262,530.3714652887156,17074.675897862395,0.0,0.0,1535.831065447212,0.0,0.0,0.0,0.0
71,0.0,0.0,0.0,0.0,1003121.9438737116,21726.182183962337,186129.77569170558,77358.42615236253,169844.31838657596,0.0,4846.425885999493,40284.382648121544,43844.29882273319,0.0,89804.88846486773,71577.19915576547,34.965183040027334,52.971715712389226,20147.716203665415,0.0,366.375695307543,0.0,0.0,260.5506180394214,0.0,0.0,0.0,210.38737231963273,33546.71232854668,4143.740320004872,0.0,461.3142860828827,0.0,1667.150815918834,0.0,0.0
72,0.0,0.0,0.0,0.0,256371.21518440242,53179.248551824465,0.0,95201.82762892237,89295.60437759088,728.7774121254495,0.0,41479.386937917545,50125.73024391953,0.0,0.0,337205.3278905869,0.0,0.0,10096.113710110585,0.0,0.0,49.16515449785495,0.0,0.0,0.0,0.0,3123.04001821481,0.0,18307.148571499976,1306.1471695356765,0.0,14249.537139605885,3844.7666537234927,2491.352602924411,3625.4806486352904,0.0
73,0.0,0.0,0.0,0.0,474534.6197926461,0.0,52541.532757391076,76031.30977428258,128706.92119052575,0.0,0.0,45506.91436958151,44868.73971778097,0.0,0.0,0.0,73.4340639935564,0.0,9348.898324740476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5852.523930361309,0.0,0.0,0.0,0.0,2376.6666444048656,0.0,0.0
74,0.0,0.0,0.0,0.0,557087.3372616653,36711.77041376695,44883.787390200654,172445.0397250572,79407.51455001466,0.0,0.0,43754.851458628444,39940.85878073644,0.0,106819.55164686739,204088.3942697033,44.95498366750016,114.1984004942401,8193.548283795933,0.0,125.65627795871598,24.401350991877457,0.0,730.7033122311793,0.0,0.0,6410.081372170914,493.2410797660601,19531.571462606054,3012.8615499956704,0.0,288.57888944808724,3442.650995408963,1305.5111474624018,0.0,0.0
75,0.0,0.0,0.0,0.0,439124.8269928274,40490.23728684352,16571.795298620218,89596.79327472369,181211.1533111112,0.0,0.0,49966.945400484925,49049.19718195831,0.0,0.0,166725.00021563447,0.0,25.856703108344526,12979.465931689327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.64632634260798,7813.191222800155,0.0,2353.9255805569837,0.0,0.0,1646.7808552736474,0.0,0.0
76,0.0,0.0,0.0,0.0,701290.3167867085,0.0,17217.311586144777,141109.96097262308,129339.81574184562,0.0,0.0,44518.91061967512,43977.04855678863,0.0,0.0,125512.1090275549,0.0,0.0,2165.6216188760136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549.6545779824551,0.0,15207.917287432607,0.0,142116.69725456517,8861.764635571368,11018.716401636077,0.0,0.0,0.0
77,0.0,0.0,0.0,0.0,819844.8999585159,21080.88603935982,50273.15059062056,144203.70025749507,103724.84546338042,0.0,0.0,40965.40484975076,45050.59601347471,0.0,192939.9423573868,285729.61634003813,0.0,72.62304889228339,6399.171930399758,0.0,0.0,71.25636973268122,0.0,0.0,135210.64334223172,142998.52241277474,0.0,583.0983614297779,18478.50065432186,2057.619487819811,2414.038939005331,0.0,0.0,1093.0859338493754,0.0,0.0
78,0.0,0.0,0.0,0.0,479758.2943429274,0.0,93353.94363299999,125633.40443641343,137342.892136376,2101.7999885780177,0.0,44172.38435266368,45542.67707893913,0.0,0.0,224596.01723459258,0.0,101.58054771025668,9488.102031078233,0.0,0.0,0.0,12769.962035369035,0.0,0.0,165164.32181190865,0.0,3613.564316189446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,0.0,0.0,0.0,0.0,640635.297154103,42936.506636073114,0.0,129745.92592424195,71407.8600886216,0.0,0.0,48807.29226220285,40913.28016566402,0.0,134122.64054006533,259254.03210421844,58.91352656922242,40.70831828016986,2401.0863327546945,0.0,0.0,143.3120561298133,0.0,519.8280140009309,0.0,0.0,10254.63200555598,415.78699849364745,24615.05515775012,7582.946724131865,0.0,1186.3199875142814,0.0,1797.1593192078108,0.0,9802.163669029498
80,0.0,0.0,0.0,0.0,297486.1767800709,23891.60821620229,0.0,99880.16971820706,88302.86379504284,0.0,0.0,46506.82507717699,42081.15162568817,0.0,0.0,0.0,0.0,119.91324918198143,11493.879233689915,0.0,0.0,72.52302874167187,0.0,0.0,0.0,0.0,707.5679237857836,303.066692509597,10334.554912344645,0.0,0.0,0.0,0.0,3120.5849016871184,0.0,0.0
81,0.0,0.0,0.0,0.0,784036.953091452,38897.10069887669,61171.944862900025,77251.35743903162,166960.69900589078,0.0,4561.249985588058,44119.18680706553,46273.223841098945,0.0,0.0,211110.70570847858,0.0,0.0,7134.6288506896135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5206.887863042166,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,0.0,0.0,0.0,0.0,417122.38323371013,45890.36050637448,0.0,99236.65006879618,111994.88007014942,0.0,0.0,46585.533877122514,39352.405258781306,0.0,216367.92123680023,0.0,76.67866338771164,223.15472052937656,21552.86461360206,233.82623230921948,47.10771658961377,182.06834309903843,0.0,2967.6136401640115,129329.58531993827,0.0,16331.79966005517,1090.6211013076222,57646.66238209621,10760.001686482858,2248.356625797925,8486.575761614082,0.0,4785.665051929265,0.0,19881.046166979057
83,0.0,0.0,0.0,0.0,1623940.2629347425,50835.366673288736,92857.0636313353,110740.29632376245,181740.095750559,0.0,30260.100036557193,42571.78319138889,50147.27249247343,0.0,121465.26905510765,0.0,0.0,47.79756766508166,7806.930191231195,0.0,0.0,107.20034404019252,0.0,0.0,0.0,0.0,3621.267341104125,326.8104246323957,11113.960782689352,0.0,0.0,0.0,0.0,1931.3234370588596,0.0,0.0
84,0.0,0.0,0.0,0.0,935956.8529468926,0.0,0.0,121350.05753752026,151286.63247059425,0.0,0.0,48233.47811915231,42141.073642306976,0.0,114437.4537095726,201947.88978503557,82.93186374205474,112.33947384924095,6307.678689712465,2079.035089946018,90.19727702356765,0.0,22132.288688964403,0.0,0.0,0.0,3304.1995803155514,4092.011980018467,22526.917951464613,1869.6371544231463,0.0,688.2222333244146,0.0,3175.1438620242825,0.0,0.0
85,0.0,0.0,0.0,0.0,421649.36458032776,21080.88603935982,0.0,136271.05508321524,59010.76071262895,0.0,0.0,42450.364382500215,42895.94574320969,0.0,135759.07585947856,284717.193315822,36.55911777174311,65.73252537812778,7888.979661326818,407.12548367342686,16.7173979201179,42.42541617593984,0.0,1820.3422109532037,0.0,0.0,6313.040074953885,3377.8296459472085,20585.458530751257,7797.142319390863,0.0,2715.315928522913,0.0,1489.238240520466,5182.5998882426775,0.0
86,0.0,0.0,0.0,0.0,709217.3580574107,0.0,18886.860748061885,95441.4515705539,165820.7870516901,0.0,3903.476502389725,50175.47467357512,47507.75789872495,0.0,0.0,0.0,0.0,67.23431062485369,6230.6392231721875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1253.201163937094,0.0,10919.994824203985,1613.2666618030312,0.0,0.0,2905.5557345771263,3175.1438620242825,3395.356727946715,0.0
87,0.0,0.0,0.0,0.0,929266.2385830455,19839.9121784073,0.0,209034.9201712121,132556.06492399378,0.0,0.0,45044.31997673745,44376.82550828623,0.0,0.0,0.0,61.414054139848005,273.06323101711155,20884.15743250041,2403.4507499722513,77.11537804365305,212.59359472950942,0.0,396.8205320240919,130637.3256701818,159697.83383902858,11525.098330671766,4088.8440004043296,44651.33066655342,8011.2332785489925,2835.940724492523,2203.5592557732307,0.0,4114.7244203736345,0.0,20104.912688452325
88,0.0,0.0,0.0,0.0,360176.55338846624,0.0,23984.62612152526,106344.41786789556,54668.59782032223,0.0,0.0,51655.84224926658,43782.36815632775,3800.1540188480317,0.0,167034.78083797198,0.0,92.46356095204932,15560.289263877952,0.0,0.0,58.2817587333523,0.0,0.0,0.0,0.0,2953.165751408593,3189.450851637186,7364.2144499809365,0.0,0.0,0.0,0.0,4028.3045297000576,0.0,0.0
89,0.0,0.0,0.0,0.0,582537.0377477179,23789.282788463206,57559.957027539494,153520.1637517456,97376.57983911793,0.0,0.0,42786.68391381785,40986.06938834229,0.0,0.0,262725.0334709491,26.462417162191283,105.0546500685093,11004.599901406144,0.0,0.0,160.8764059975746,0.0,0.0,0.0,0.0,4501.508852182533,304.6098066812955,16649.462420792832,2900.364630946916,0.0,0.0,0.0,0.0,0.0,0.0
90,0.0,0.0,0.0,0.0,1083116.151665372,116373.40447907886,0.0,252631.89526469592,84119.0288484265,0.0,0.0,42082.314988711805,45573.208211518926,0.0,111190.29975942959,0.0,0.0,0.0,14876.790534189244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,981.9070582936117,0.0,0.0,2509.7207413029805,0.0,0.0,0.0,0.0,0.0
91,18208.86949745638,0.0,0.0,17412.379944464832,511621.6628324742,87224.56460644316,0.0,104132.29546298855,92108.72321705468,0.0,0.0,40960.101565846584,53473.72605790275,0.0,161690.39936836687,1021342.9278316913,0.0,0.0,5828.75924883294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.203187899277,0.0,16051.739412139257,0.0,0.0,3148.507269397,0.0,0.0,5935.160166597823,0.0
92,0.0,0.0,0.0,15872.433880501474,586135.6159629275,0.0,0.0,115545.17314951945,89394.62923064652,0.0,0.0,45687.57434086853,46199.48967751255,0.0,0.0,0.0,0.0,0.0,9312.314104957935,0.0,33.11887378296469,0.0,6594.646412207574,0.0,145448.27884139837,0.0,0.0,0.0,6473.696952124182,0.0,3221.313101973012,2242.3913694737985,0.0,1481.34966164157,0.0,0.0
93,0.0,0.0,0.0,0.0,668877.6075365064,0.0,0.0,165174.63740419754,123455.68365021009,0.0,0.0,49974.356944117506,46135.91678140332,0.0,0.0,0.0,0.0,0.0,18163.97717945677,0.0,0.0,30.556531316471148,0.0,0.0,0.0,0.0,0.0,0.0,2606.4113854406232,4861.259211819002,2838.2568170662107,586.4597303335901,0.0,0.0,0.0,0.0
94,0.0,0.0,0.0,0.0,462298.6097239336,0.0,74436.30190006434,109631.9125811983,83665.74086565113,0.0,0.0,44579.39405428628,44799.38916313136,0.0,0.0,0.0,0.0,0.0,2604.321688352442,0.0,0.0,36.93773742829257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,0.0,0.0,0.0,0.0,875046.6568370108,86926.98345880449,71346.53880412957,140984.0049622159,151670.6093754951,0.0,0.0,46549.30881332777,47324.616560932925,0.0,107243.07408236939,94066.37657814269,0.0,72.48942698448523,11763.067088948774,0.0,0.0,0.0,8906.381243224529,1237.2420693857669,739.5505892162528,0.0,0.0,0.0,19107.72221242109,4037.4360209644706,0.0,993.600822755355,7243.198007949367,3977.4141571916934,0.0,0.0
96,0.0,0.0,0.0,0.0,355506.49029965687,0.0,0.0,93322.35064039126,91874.89996609355,0.0,0.0,45415.88696093681,42878.862861734066,0.0,0.0,138536.89973496037,0.0,0.0,4130.811202633102,0.0,0.0,26.934729239329855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26385.877964455685,1764.4059159985213,5517.0304043480255,0.0
97,0.0,0.0,0.0,0.0,644104.953271883,146469.0387055606,0.0,104806.77930978202,122328.50846253932,0.0,0.0,49929.34859553694,41979.96945406183,0.0,0.0,0.0,0.0,0.0,25506.15535857848,0.0,33.51024498909744,63.377542245624156,0.0,0.0,0.0,0.0,0.0,0.0,20811.27014464956,1390.6066830036339,0.0,0.0,0.0,3234.1960060666224,0.0,0.0
98,0.0,0.0,0.0,0.0,424736.9528865359,0.0,16524.562456066582,100250.92212479585,90465.30011033277,0.0,0.0,46518.842059057904,44701.53456603051,0.0,0.0,307132.56401244446,475.9347939386161,90.83784644600843,16048.471424484333,386.24805262395245,437.4242553860905,41.251888177469944,5163.773393610487,0.0,0.0,0.0,13660.18265765924,2820.694317178115,54023.99511931965,8888.847730257381,0.0,2113.374635070772,0.0,4520.079466861729,0.0,0.0
99,0.0,0.0,0.0,0.0,292854.85183909565,21210.503480701525,0.0,103092.33260517432,112495.96605128168,0.0,0.0,41229.76608702019,46455.499533446135,0.0,44310.24245880831,0.0,0.0,0.0,9687.937258528238,1350.9264422452593,0.0,0.0,0.0,0.0,0.0,0.0,3269.478934434256,497.2975065294752,10659.41021665729,1777.0049197638782,3172.850708639415,0.0,0.0,2196.5182317144727,7777.392632646057,0.0
100,0.0,0.0,0.0,0.0,565869.9147090537,46738.743557404865,23448.384294525353,109421.58674080139,183368.97846045592,0.0,0.0,44531.850229937394,51708.785949213736,0.0,0.0,171784.98693581874,0.0,39.28771342329598,8047.79070725826,544.4625723201909,0.0,30.502382270207562,0.0,0.0,212743.82560496862,0.0,0.0,0.0,19910.386632108013,0.0,2128.93193046106,0.0,2742.8776393337725,0.0,5918.337448791729,0.0
101,0.0,0.0,0.0,0.0,895256.3247254202,0.0,0.0,163169.72732281595,109742.37693635798,0.0,0.0,43567.03573998028,47913.46434088139,0.0,120258.20138473011,139782.22910782765,0.0,52.628227799670334,13416.770637330139,0.0,0.0,14.334282354764357,0.0,0.0,177379.0246588996,2432.048866514928,0.0,0.0,22596.93950596813,1117.1808590003334,178261.5465073669,1292.219056704812,0.0,2030.8008403318252,0.0,0.0
102,0.0,0.0,0.0,0.0,1329596.7743339022,164015.20159901722,0.0,188446.35101466812,115198.9416958631,0.0,0.0,43890.90359379227,50294.54210800067,0.0,135479.20670158713,0.0,0.0,0.0,845.9955902409383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3036.376417511164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,0.0,0.0,0.0,0.0,438018.8402334297,0.0,0.0,123108.04223855687,120576.68785433407,0.0,0.0,49567.547505584276,43784.93475793824,0.0,40928.49407326787,252558.47097909197,0.0,129.79071257917465,19782.18758415725,0.0,42.14844737834404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6976.941055774546,1695.0798982240447,0.0,798.1189694327502,0.0,0.0,0.0,10248.8437941253
104,0.0,0.0,0.0,0.0,1078436.8327162284,44040.47575031037,24576.24432175198,163683.0391930815,175939.05986200928,0.0,0.0,42075.43427002813,41539.177827633495,0.0,47348.839636640994,394852.15164201934,0.0,0.0,9950.833411216445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1107.8676035346743,0.0,0.0,0.0,0.0
105,0.0,0.0,0.0,0.0,1008872.741107156,0.0,24248.17357361839,155853.87246411864,157410.83432276355,0.0,0.0,50848.25639058055,45354.43856222582,32728.84326447394,0.0,0.0,0.0,310.38473381925974,21393.265524535433,1368.4257227689193,21.938851627061126,211.01804525646867,0.0,0.0,0.0,0.0,664.4923690311019,3884.9005312400877,45018.93111326786,5548.908524172429,0.0,8060.071334804588,4992.569105335319,4272.560886171544,0.0,11391.942749853875
106,0.0,0.0,0.0,0.0,217554.99568445646,0.0,0.0,80997.58392527417,145363.25211481037,0.0,0.0,42991.53797729917,42408.828322335525,0.0,0.0,1933269.9726513072,0.0,209.37121162260092,10832.30976901453,478.40516814999575,0.0,27.973050525725576,0.0,0.0,0.0,0.0,729.6110656415664,0.0,18629.711714057765,3196.601327575354,3355.7778575008833,4834.3875981196825,0.0,3503.654535153497,0.0,0.0
107,0.0,0.0,0.0,65954.41363613454,453740.80883387005,0.0,0.0,119208.11675073123,124812.91015509146,0.0,0.0,49463.60721892148,47105.35154918115,0.0,0.0,340663.5208183414,17.887121246782268,0.0,12045.6536584616,0.0,0.0,0.0,15138.18164194119,0.0,0.0,1514.4112809974756,572.5521421637004,3916.332879356993,26476.996058225817,2274.8861336594755,0.0,0.0,0.0,1757.9163765640344,0.0,0.0
108,0.0,0.0,0.0,0.0,893200.8902282832,83023.4353497142,0.0,171464.3018932353,118321.68543943248,0.0,0.0,46793.02325225454,45299.44984666323,0.0,0.0,107376.11078303237,0.0,62.75549039878463,11854.90604507496,0.0,0.0,36.10126852508378,0.0,0.0,0.0,0.0,0.0,0.0,11223.282092291924,0.0,0.0,0.0,0.0,0.0,0.0,11655.51912427709
109,0.0,0.0,0.0,0.0,398918.87774784997,41627.44408344487,47357.364143254366,96476.78306427956,155281.58882156713,0.0,0.0,47315.34424449769,51580.498390259614,0.0,81690.54118134518,160370.5060895342,0.0,0.0,3725.5578488585834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.012284095987,0.0,2623.846064813023,0.0,0.0,0.0,0.0,0.0
110,0.0,0.0,0.0,0.0,323946.460202942,36179.72963999065,154483.54726427695,112018.32064044489,160991.15444487426,0.0,2589.144779977067,42010.66039399835,41289.978766285545,0.0,74256.00040742435,0.0,0.0,0.0,960.8005079841074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1423.8196525448352,0.0,0.0
111,0.0,0.0,0.0,0.0,662735.0588475688,0.0,134964.489296657,143681.83460624053,109614.09804873273,0.0,0.0,48002.165852479666,40956.211654987965,0.0,0.0,104071.83673856473,0.0,0.0,14432.565279974464,996.7499438664306,83.8801404740999,47.10771658961377,0.0,0.0,217446.43580305867,167591.7598514731,3346.4512302483995,3496.449673995912,16099.492783432052,0.0,2365.36133021829,0.0,0.0,1874.8375098943334,0.0,0.0
112,0.0,0.0,0.0,0.0,1019763.0586482849,19525.70453119298,23271.56053260608,152258.64438342326,88827.85965050031,0.0,0.0,41661.11655951767,43778.21221025074,0.0,130347.89243195864,0.0,0.0,0.0,9142.183452511455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9351.449922264948,0.0,0.0,0.0,0.0,2812.221771470396,0.0,0.0
113,0.0,0.0,0.0,0.0,486837.0209153235,0.0,166689.81906861888,153862.55187854706,121928.07124313049,0.0,5901.951690233369,40576.399119983784,52510.874105871175,0.0,0.0,0.0,0.0,0.0,794.1235869586249,0.0,0.0,0.0,0.0,0.0,1051.8221880467922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,0.0,0.0,0.0,0.0,1065020.6568312154,0.0,84109.7980614046,73575.88905445243,141460.64450922704,0.0,0.0,41071.21111878093,49828.03081608717,0.0,61068.31716977612,0.0,0.0,0.0,14337.077125284412,0.0,0.0,0.0,0.0,233.98355646006524,0.0,0.0,0.0,633.9095909108578,6725.665127627884,0.0,3010.852080045183,0.0,0.0,0.0,0.0,0.0
115,0.0,0.0,0.0,0.0,634847.6915813546,0.0,0.0,115211.12818050763,87487.96161264744,0.0,0.0,42314.92902903532,44927.663053658,0.0,0.0,144023.5099244618,0.0,0.0,3261.7967775055445,0.0,0.0,36.51751134391262,0.0,0.0,0.0,0.0,3092.1639037002456,0.0,0.0,0.0,0.0,0.0,4848.904856278121,0.0,0.0,0.0
116,0.0,0.0,0.0,0.0,252434.1633562454,144204.41753428918,140993.34937509455,159795.97220811463,97180.23262343867,0.0,0.0,42974.76471411941,43749.51755587899,0.0,56417.615306639855,111433.42399194086,0.0,0.0,3215.6872022430393,0.0,30.075908661203034,33.62258997627988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704.7200324418454,0.0,2449.0500331515805,0.0,0.0
117,0.0,0.0,0.0,0.0,527758.1108021658,137046.4447120115,56569.92133718729,87003.2184526897,111960.27196861713,0.0,4730.432926694193,43510.01868007299,44159.76192880576,0.0,0.0,0.0,0.0,64.83388602436455,7867.325008715364,756.6093056556422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.44625061647616,9826.925387183048,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0.0,0.0,0.0,0.0,611416.1183191511,0.0,0.0,112301.51448666508,139415.78687333487,0.0,0.0,46530.76062232718,45425.005194290316,0.0,144446.82375411998,181002.64696224645,0.0,0.0,14615.779779535918,0.0,0.0,49.33557147982904,0.0,0.0,0.0,0.0,0.0,660.2005648743925,9258.798930615802,1310.0985672642605,0.0,8704.99494929305,0.0,1098.224578912089,0.0,0.0
119,0.0,0.0,0.0,0.0,785697.7217855102,21368.086413408342,83585.83673022082,164217.79066643285,93365.99804430839,0.0,0.0,45134.60715059206,42757.545177281834,0.0,126158.1936357745,0.0,0.0,0.0,5467.884481612248,0.0,0.0,75.23238409174468,0.0,0.0,0.0,0.0,0.0,503.60462003753935,8492.358246183701,0.0,0.0,0.0,1549.431788240688,0.0,3952.75784584548,0.0
120,0.0,0.0,0.0,0.0,853410.0020027625,0.0,62905.97447715993,115975.79868577729,126801.20103626717,0.0,0.0,43432.31983238361,42337.15997894811,0.0,0.0,0.0,0.0,74.26150303819149,6118.387332256437,0.0,29.704579251327438,105.22009497001906,0.0,0.0,0.0,0.0,939.6478920392128,0.0,21623.362762844958,2380.620416990744,0.0,0.0,0.0,786.5365885164407,0.0,0.0
121,0.0,0.0,0.0,0.0,986424.2449518929,104949.39257664373,34650.79069534084,120753.41986345328,213589.97682880398,0.0,0.0,50626.460717443726,43438.91448230452,0.0,0.0,0.0,15.997349602489766,0.0,9995.240032590114,0.0,0.0,0.0,0.0,1041.1590549829825,0.0,0.0,0.0,0.0,9043.415635651338,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,0.0,0.0,0.0,0.0,1539769.5651922203,63281.327932189495,0.0,184681.6742297135,202263.47979637212,26274.409022962103,0.0,45241.82464725258,42925.908718895196,3282.537196053558,0.0,176410.4684459756,0.0,198.12840717381607,18037.8709481759,0.0,0.0,47.13393857118152,0.0,3077.651487620647,0.0,3034.1339099268275,0.0,1195.9416127791237,20240.30035587506,0.0,141113.36722676532,552.9438882319185,0.0,3258.426515500372,0.0,0.0
