-,repair_cost-,repair_time-parallel,repair_time-sequential
1523,405042.2251598081,146.11292319835087,325.478332574084
1524,21600000.0,12500.0,12500.0
1525,805859.9877775909,281.53074184007045,620.9302784593066
1526,1551338.0665036333,433.36313599643086,1072.1623576408558
1527,21600000.0,12500.0,12500.0
1528,1463898.266802632,419.0431060234106,1033.9258335843253
1529,149175.9054576,55.10811038807999,133.40544967319997
1530,811181.3393912445,214.41732253490235,588.099477092943
1531,3386244.557583396,931.1103511765174,2533.6188560655105
1532,1546724.5616077094,504.9052717711475,1100.7882828430968
1533,1294869.1796030202,344.6928995689964,889.2905004570705
1534,2279753.774574519,644.7045355822409,1649.8359376055935
1535,842975.2016183086,219.76257686732737,624.2936577054312
1536,2048902.8191695206,565.4931017934209,1454.5283143593197
1537,21600000.0,12500.0,12500.0
1538,21600000.0,12500.0,12500.0
1539,21600000.0,12500.0,12500.0
1540,21600000.0,12500.0,12500.0
1541,1996733.7422535555,514.0974866242906,1394.848853079613
1542,1508012.655700893,490.09204023173396,1048.3398790303115
1543,21600000.0,12500.0,12500.0
1544,844130.024883668,267.39655064657916,613.0689168829408
1545,21600000.0,12500.0,12500.0
1546,551634.3636766103,204.86061661296722,424.0130937546905
1547,3050842.2201514137,809.4255783131225,2266.9561519339413
1548,3207223.3211488305,928.4006629445385,2384.3451406586573
1549,1956994.0717736625,596.520152659627,1411.031838525519
1550,1788445.0182191285,466.00156873689093,1266.0541135386443
1551,2245567.166746991,647.2964535241568,1599.5009247863704
1552,560664.0768784767,258.4913459818204,434.0476892183967
1553,652521.0208458576,204.58768826450236,499.4162056336261
1554,2379396.2043200126,615.8993501913153,1712.3337290431903
1555,1820115.454879903,529.4832791631411,1261.777920284542
1556,204393.67157406313,78.79022507073873,178.47738327745142
1557,435380.26525970513,127.3257257646904,339.052839221019
1558,2753130.702607176,789.0306380846785,2030.8113772227184
1559,21600000.0,12500.0,12500.0
1560,754818.5227574711,250.57958579441913,593.8064258383697
1561,21600000.0,12500.0,12500.0
1562,21600000.0,12500.0,12500.0
1563,21600000.0,12500.0,12500.0
1564,1598794.9305608266,473.78502911134717,1123.2145521051027
1565,1643775.5872180504,416.6431860983991,1139.1789545639704
1566,21600000.0,12500.0,12500.0
1567,2006104.7584271056,564.8118577041902,1415.0071788765727
1568,1243035.8630539817,378.6257003206683,856.8295944670737
1569,933141.5065827705,311.1497380317002,700.2346649193076
1570,21600000.0,12500.0,12500.0
1571,2607408.0212754095,729.7417914840925,1890.3298245888907
1572,1473164.256531903,435.8457755248646,1025.720844292384
1573,1456092.8849050214,417.3436321839282,1009.0033517678337
1574,659475.0650035903,230.10023708700882,509.5573001771699
1575,1483867.163923307,459.1135469191851,1040.699868104752
1576,1019534.4136924793,291.1331639354357,758.8257642017743
1577,21600000.0,12500.0,12500.0
1578,2088317.5740791345,632.4400012830466,1477.6784920269758
1579,21600000.0,12500.0,12500.0
1580,812584.1822180127,286.95462231779203,617.274097151835
1581,483765.880181355,147.71611004519636,389.3147201857309
1582,2594723.5439336756,693.2991762840704,1877.4711600855956
1583,1813818.3177401337,507.06567323923616,1286.5634518341888
1584,21600000.0,12500.0,12500.0
1585,906241.5364884805,315.82555988783685,671.6555314384791
1586,2662519.9860792384,674.4764963394359,1948.8167536139056
1587,21600000.0,12500.0,12500.0
1588,1390441.381394057,398.999452575044,968.3313131025288
1589,21600000.0,12500.0,12500.0
1590,1307857.463587573,362.3237885821564,934.9087876000015
1591,288374.74792856636,92.89957549689598,242.04036420737367
1592,1339599.7963619519,450.8380635941874,939.1966997080989
1593,1871740.2190323959,525.2328471453385,1310.9373723602982
1594,3117818.365518227,887.9315505313948,2335.56051302125
1595,339515.0401968398,142.07260526495352,269.3453692970494
1596,21600000.0,12500.0,12500.0
1597,1151442.3350999139,384.4645806501382,802.1502587911892
1598,21600000.0,12500.0,12500.0
1599,2812425.8740401757,752.9927686912256,2049.6336044709738
1600,2579238.2100650906,688.5085207935379,1878.1395288601325
1601,21600000.0,12500.0,12500.0
1602,3432889.949768855,865.5177441510339,2584.173574471603
1603,2186068.9244448515,569.4034167472968,1556.0879220218808
1604,724202.0113371288,202.76873045123838,520.6201680280703
1605,2746978.491721296,779.2555049596189,2021.7401446596057
1606,1354712.5466744984,374.3384714765948,930.6642941163598
1607,21600000.0,12500.0,12500.0
1608,1162960.8047364207,312.94054296933126,811.820421220034
1609,1152451.6017976254,322.62977733623643,814.4722905180776
1610,1777308.5849803498,474.9703873500719,1242.84267588586
1611,342761.1293339231,127.23217332254346,271.3576363848438
1612,354225.9657148013,133.54370818739835,286.30124888776726
1613,2709394.215652733,704.5032686030098,1966.77718445998
1614,374557.97012127767,168.80872836520956,317.8837539023044
1615,1589624.1161003867,400.55508817745846,1108.3335962618228
1616,21600000.0,12500.0,12500.0
1617,1904300.6829552846,470.6983527396301,1367.3829676995813
1618,2344843.109074934,689.8397605609509,1674.7061876807704
1619,3356681.216623378,957.5915040293589,2516.6778327178754
1620,21600000.0,12500.0,12500.0
1621,1587540.8214787543,468.9603645455817,1104.7879686816123
1622,656506.4607609033,212.62388820026555,473.8751350061902
1623,2768054.1248897268,738.0922969685299,2022.3786961295434
1624,757454.1055797883,209.44815595077756,565.7498958487208
1625,1765864.3624500835,538.1401951816092,1301.5467488735972
1626,2936111.840663048,781.8296103003522,2177.314341648231
1627,317064.24642772897,126.97646907620374,268.9916432412741
1628,565842.1069936856,178.19330778092504,439.1547490981789
1629,1467915.2713911994,432.6537006371495,1038.6220101769181
1630,1141012.6564296973,419.75309832732574,802.9526341034443
1631,854339.7388836613,254.9825957966302,606.8470053240027
1632,615369.0210781979,198.69929243044794,474.4004900423867
1633,1736426.3002971245,460.9927561399176,1258.003748011777
1634,1804738.8877897444,507.69413110733643,1268.6576971920022
1635,2467642.074264265,792.4518429425087,1787.7500463574079
1636,21600000.0,12500.0,12500.0
1637,401154.17492220807,159.58989459873558,313.2133888950692
1638,2755419.0192069234,759.9992700311169,2033.9700839888565
1639,662237.4275193659,206.78453540725025,507.68772585990297
1640,191116.7813315046,67.83699673232468,165.87450842747927
1641,1175580.7215490746,288.9703115656293,857.8246407120464
1642,21600000.0,12500.0,12500.0
1643,2498761.5393416397,672.3702884124746,1819.7384976837823
1644,21600000.0,12500.0,12500.0
1645,1540536.8973356204,577.9077716126293,1114.8144744950087
1646,1385912.1146465468,470.1524541740104,1007.6000204523582
1647,2769557.573207809,785.9370180433857,2010.5073082445667
1648,21600000.0,12500.0,12500.0
1649,2595407.1809948743,691.7918148584258,1890.8552181779044
1650,21600000.0,12500.0,12500.0
1651,444333.93865221244,181.49209991257663,359.2924242240453
1652,599393.9262285663,180.09842989218555,450.63570985592764
1653,595176.229381009,221.08489536381117,428.19249859142803
1654,2579277.478013642,666.8244933501438,1875.240693017133
1655,2391582.6108137514,622.6549459283199,1744.2434799254268
1656,21600000.0,12500.0,12500.0
1657,1363489.5910396264,410.11835326121457,968.1455017275761
1658,2689082.4627660774,744.0934835292288,1942.6844107186635
1659,1297300.7153663037,313.52505041860366,903.8113462325522
1660,206570.58050805802,79.17150532240798,178.92018070789777
1661,1828113.9617936604,544.7347151089668,1311.0599720146843
1662,1771246.604450205,588.9473796236005,1252.358520511918
1663,21600000.0,12500.0,12500.0
1664,1116073.5005673955,358.55403432638906,792.5819441559163
1665,1941347.564874616,507.84244747056204,1358.9602966797456
1666,1719467.754624561,499.8205223480898,1232.3641279728627
1667,394997.58377806144,113.99246872980022,299.19435990185684
1668,21600000.0,12500.0,12500.0
1669,2524137.406179101,665.8722402474185,1839.857773094552
1670,2802269.5236114133,693.3249498394327,2047.8932127251892
1671,2205631.777080111,595.4177769325349,1587.3206610162742
1672,828972.6508132686,257.37993389951356,619.3524836918738
1673,3274509.673392649,876.4925604919187,2466.0601944845803
1674,21600000.0,12500.0,12500.0
1675,1786467.4018222715,520.1352953532437,1280.8974898323534
1676,643630.2540591987,228.41098533103036,474.50994070414936
1677,1735587.7326333541,535.6758111845303,1234.966814647645
1678,1015241.6507719171,356.72917508323707,728.7755756275708
1679,300313.5292025521,99.42432197360387,255.07912291396394
1680,2463630.8653195878,684.9961991700736,1782.2379631590213
1681,224416.80021182637,81.08572234978833,185.78209165891846
1682,1610963.7558268334,390.84572924026327,1144.2579091641724
1683,1165748.9627070953,309.83666167785407,826.8296255970915
1684,2749196.573988509,666.0967795273801,2000.0407706740805
1685,2063006.9043434346,521.9117245981714,1446.5680552906288
1686,2982243.4939307827,806.9291201684719,2197.047125547758
1687,21600000.0,12500.0,12500.0
1688,1698264.0057140978,419.348501136064,1211.2626043597631
1689,1652119.6541440638,489.4667951722048,1151.5835769472403
1690,2418965.8836510493,695.0266748554318,1759.633977172505
1691,21600000.0,12500.0,12500.0
1692,21600000.0,12500.0,12500.0
1693,2488791.387535167,644.218402796672,1801.19264938533
1694,650515.2578054554,224.0426595841922,512.8603536141119
1695,1162347.4245369032,391.7037288049462,801.5538293084252
1696,21600000.0,12500.0,12500.0
1697,352578.18485967914,108.72110914532125,276.60939797319486
1698,847724.7360691354,302.72214459285755,614.0474292452234
1699,169957.12673091015,65.26936718658239,149.21357614749664
1700,21600000.0,12500.0,12500.0
1701,21600000.0,12500.0,12500.0
1702,21600000.0,12500.0,12500.0
1703,21600000.0,12500.0,12500.0
1704,1029547.9049884692,332.2218356604496,738.1112746254296
1705,835209.528950069,235.5633553398153,629.7737449554575
1706,21600000.0,12500.0,12500.0
1707,1189307.7399241368,405.6545745316234,836.526747150557
1708,21600000.0,12500.0,12500.0
1709,21600000.0,12500.0,12500.0
1710,2786496.0895338156,756.0379663452479,2035.755286208833
1711,394134.7980046697,130.22908308233423,331.59567522009786
1712,2708642.071480782,736.0616248863103,1976.370326599945
1713,1746879.9738443554,510.1108746084416,1228.6857893270858
1714,339092.0187614657,107.60457003279998,275.05173501296235
1715,796789.5198311211,281.38918569481285,623.1264650923675
1716,1076638.611808158,287.90284980162716,727.6576187957838
1717,812111.3256997879,286.3549047746814,592.4456306879414
1718,2485004.046715454,782.8892077530314,1805.10236400395
1719,1072113.5839976957,247.5615705869436,712.8817446505664
1720,883969.41743093,301.0896828986176,648.9087099006523
1721,2188812.4967893674,790.3589080052644,1553.3796202937704
1722,2067073.2743506464,573.2105049809095,1462.562619693487
1723,1569258.5480875175,482.8700518489805,1103.824206975536
1724,494450.9192936441,167.49500969386975,380.93774100465635
1725,3045105.0700583165,875.8295103997368,2259.6923272852036
1726,2047050.1206958345,537.8745624836407,1471.0183313071357
1727,370435.52333170903,141.4373595318778,290.87030506312993
1728,1499638.4544867706,433.5734571379602,1047.5186888558542
1729,293157.0932261376,92.19449184331198,240.30224402136912
1730,3250492.464587009,901.8745087492536,2429.4584413690986
1731,1247025.0652287942,331.9933182392694,875.656267593741
1732,1276980.6065692892,406.14569033866957,874.1075087260461
1733,21600000.0,12500.0,12500.0
1734,2733987.491220781,730.1457220167579,1990.2602445589514
1735,3254761.0916999066,870.974138048419,2437.9615143793994
1736,151263.36400624423,57.13384531322673,134.09451492484075
1737,2753985.190066947,766.4455227891756,2015.9498994829764
1738,21600000.0,12500.0,12500.0
1739,3375338.5093144076,925.1628311451686,2541.7848358432057
1740,1687904.2324619652,544.5054308316086,1192.1576471518024
1741,884784.6290384481,318.0756822272023,645.0213403973744
1742,1174469.760423906,368.0872739329364,837.2609606292017
1743,1819520.731466484,523.7502482852213,1309.5484489988794
1744,1543645.618753401,449.69424940684655,1096.9844718812408
1745,1563041.2505897454,399.0899438298184,1084.9506870784458
1746,21600000.0,12500.0,12500.0
1747,1181512.3672189615,395.0599064511506,830.095773072905
1748,1494247.0078886524,467.2393665044133,1069.6549935198937
1749,2807888.925340673,843.2262712100332,2052.6469698890096
1750,512904.1970539827,200.41986313387065,392.65262890622444
1751,1051643.6959801044,367.9310484156619,791.0802044935496
1752,21600000.0,12500.0,12500.0
1753,1462032.2886975652,410.6825880345975,1021.6293345081364
1754,1736567.014604937,558.91334952235,1229.6730370560203
1755,2421918.427752339,679.2122909402763,1772.527151578238
1756,21600000.0,12500.0,12500.0
1757,2230314.405105069,676.389018309198,1586.5232486078617
1758,654741.6213383933,303.9026273474208,501.30485121781027
1759,1586573.0153687857,548.4749704283397,1134.0087535153841
1760,2089701.1648243736,649.6742082538497,1490.6207438389713
1761,367746.01992369303,138.78010512407897,295.34216093528624
1762,1185770.11099066,337.27352579089876,854.5135076179769
1763,1970984.3707737077,606.9994701761024,1409.1681412528242
1764,21600000.0,12500.0,12500.0
1765,21600000.0,12500.0,12500.0
1766,2908333.398235702,743.8811319807817,2132.819824609214
1767,21600000.0,12500.0,12500.0
1768,21600000.0,12500.0,12500.0
1769,21600000.0,12500.0,12500.0
1770,1585611.600064561,461.200455956342,1138.888750848743
1771,383391.5592684338,119.61707753926471,314.9105768483721
1772,410373.21885009494,118.34355081891165,311.29290718852445
1773,1364384.9612857965,482.1931721923956,1002.6801590468589
1774,826104.0799793678,212.61647795021437,609.3454613695748
1775,2518139.1418575076,691.4841583319608,1825.9870969382548
1776,1036469.4216477941,310.7944585958026,742.3835840550298
1777,735485.2686533637,235.27664483651853,528.1857945897319
1778,1533745.7502230355,478.8078174294857,1053.3170979686063
1779,913554.6370692566,281.022366916288,677.0747548028594
1780,21600000.0,12500.0,12500.0
1781,470417.7231617138,197.89013047794518,364.2711543310641
1782,335523.38366709795,123.66042572781328,266.5805604257088
1783,21600000.0,12500.0,12500.0
1784,21600000.0,12500.0,12500.0
1785,21600000.0,12500.0,12500.0
1786,21600000.0,12500.0,12500.0
1787,21600000.0,12500.0,12500.0
1788,21600000.0,12500.0,12500.0
1789,2177795.4465457844,617.0063550348864,1547.6170733861363
1790,1871318.1947147131,503.541170661237,1314.5575282100097
1791,1573865.207026535,443.0352409122331,1127.1362457925052
1792,2823166.7322861473,800.1937892111873,2059.632097080414
1793,1155923.3364571335,347.96653275334285,811.268551164614
1794,390689.44803968683,166.9375132513313,320.45876362386934
1795,1568144.2808722658,534.5137793868707,1104.5054857662703
1796,1003843.7512267969,340.29562881230055,738.0003402541374
1797,2108321.702531832,572.6984128676863,1503.8045761372564
1798,2548855.0303859566,707.2634330880167,1845.6584026437565
1799,728291.191366592,319.13564260831043,567.5988621150253
1800,2538966.755339427,677.7689183555348,1831.6443248977307
1801,2720432.41987781,703.1770275717831,1996.5557043284584
1802,1600885.9501658636,556.8156165857366,1137.112623288937
1803,741956.3925984283,193.81466459003835,523.4512879755963
1804,609634.151714594,279.2948599482646,481.578076319882
1805,926126.6266098171,259.39920815542945,670.6052988609558
1806,587943.7483448541,160.24021624520938,409.2898083869177
1807,1002050.4796414316,262.9587599406527,710.3052438242266
1808,2189114.6078543165,653.6587796028864,1570.4569390934134
1809,21600000.0,12500.0,12500.0
1810,3117062.4482232844,803.285367287504,2319.5108236434767
